projectId;department;documentType;title;progress;views;project_card_sizeKb
141565;Минвостокразвития России;Проект федерального закона;О внесении изменений в статью 2 Федерального закона «О государственной поддержке предпринимательской деятельности в Арктической зоне Российской Федерации»;1;198;0.447265625
141564;Минобрнауки России;Проект постановления Правительства Российской Федерации;О внесении изменений в Правила предоставления грантов в форме субсидий из федерального бюджета на оказание государственной поддержки научно-образовательных центров мирового уровня на основе интеграции образовательных организаций высшего образования и научных организаций и их кооперации с организациями, действующими в реальном секторе экономики;1;202;0.653320313
141567;Минфин России;Проект постановления Правительства Российской Федерации;Об изменении срока уплаты налога на прибыль организаций субъектами топливно-энергетического комплекса государственной формы собственности, местом нахождения которых являются территории Донецкой Народной Республики, Луганской Народной Республики, Запорожской области, Херсонской области;0;282;0.646484375
141563;Минпромторг России;Проект указа Президента Российской Федерации;О внесении изменения в состав Государственной комиссии по противодействию незаконному обороту промышленной продукции по должностям, утвержденный Указом Президента Российской Федерации от 23 января 2015 г. № 31;1;192;0.547851563
141562;Минтруд России;Проект ведомственного акта;О внесении изменений в перечень организаций, где предусматривается прохождение альтернативной гражданской службы, утвержденный приказом Министерства труда и социальной защиты Российской Федерации от 21 февраля 2023 г. № 96н;1;709;0.532226563
141561;Минцифры России;Проект постановления Правительства Российской Федерации;О внесении изменений в Положение о лицензировании деятельности в области оказания услуг связи;1;969;0.359375
141560;Минэкономразвития России;Проект ведомственного акта;О внесении изменений в Порядок формирования и ведения Единого федерального реестра сведений о фактах деятельности юридических лиц и Единого федерального реестра сведений о банкротстве, утвержденный приказом Минэкономразвития России от 5 апреля 2013 г. № 178;1;169;0.600585938
141559;Минэкономразвития России;Проект ведомственного акта;Об утверждении форм заявлений о выдаче справок, прилагаемых к заявлению гражданина о признании его банкротом во внесудебном порядке, и форм таких справок;1;494;0.428710938
141558;Минобрнауки России;Проект постановления Правительства Российской Федерации;О привлечении инвестиций для развития федерального государственного бюджетного образовательного учреждения высшего образования «Национальный исследовательский Московский государственный строительный университет»;0;265;0.6015625
141557;Минобороны России;Проект постановления Правительства Российской Федерации;"Проект постановления Правительства Российской Федерации 
«О внесении изменений в Положение о воинском учете»";0;1832;0.3984375
141556;Россельхознадзор;Проект ведомственного акта;О внесении изменений в Правила осуществления контроля за выполнением государственного задания на выполнение работ федеральными государственными бюджетными учреждениями, находящимися в ведении Россельхознадзора, утвержденные приказом Россельхознадзора от 30 июня 2021 года № 694;1;202;0.59765625
141555;Минкультуры России;Проект федерального закона;О внесении изменений в Налоговый кодекс Российской Федерации в части установления налоговой ставки по налогу на прибыль организаций в размере 3 процентов для российских организаций, осуществляющих производство и реализацию произведенной ими анимационной аудиовизуальной продукции;1;316;0.592773438
141554;Минкультуры России;Проект федерального закона;О внесении изменений в статьи 8 и 9 Федерального закона «О государственной поддержке кинематографии Российской Федерации»;1;329;0.372070313
141553;Центральный банк Российской Федерации;Проект ведомственного акта;О внесении изменений в Положение Банка России от 19 декабря 2019 года № 706-П «О стандартах эмиссии ценных бумаг»;1;301;0.370117188
141552;Минфин России;Проект ведомственного акта;О внесении изменений в федеральный стандарт бухгалтерского учета для организаций государственного сектора «Учетная политика, оценочные значения и ошибки», утвержденный приказом Министерства финансов Российской Федерации от 31 декабря 2017 г. № 274н;1;416;0.581054688
141551;Минфин России;Проект ведомственного акта;О внесении изменений в федеральный стандарт бухгалтерского учета для организаций государственного сектора «Концептуальные основы бухгалтерского учета и отчетности организаций государственного сектора», утвержденный приказом Министерства финансов Российской Федерации от 31 декабря 2016 г. № 256н;1;287;0.59375
141550;Минобрнауки России;Проект ведомственного акта;Проект приказа Министерства науки и высшего образования Российской Федерации «О внесении изменений в Порядок приема лиц на подготовительные отделения федеральных государственных образовательных организаций высшего образования, утвержденный приказом Министерства науки и высшего образования Российской Федерации от 13 августа 2019 г. № 602»;1;625;0.599609375
141548;Минпромторг России;Проект постановления Правительства Российской Федерации;О полномочиях Министерства промышленности и торговли Российской Федерации по реализации промышленной политики в сфере индустриальных (промышленных) парков, промышленных технопарков и технопарков в сфере высоких технологий;1;280;0.600585938
141547;Минтруд России;Проект ведомственного акта;Об утверждении формы заявки на перевод средств материнского (семейного) капитала из федерального бюджета в бюджет Фонда пенсионного и социального страхования Российской Федерации;1;165;0.469726563
141549;Минфин России;Проект постановления Правительства Российской Федерации;О внесении изменений в постановление Правительства Российской Федерации от 12 октября 2021 г. № 1743;0;404;0.362304688
141546;Минздрав России;Проект постановления Правительства Российской Федерации;Об утверждении порядка и условий предоставления, подтверждения, отмены разрешения на производство и применение биомедицинских клеточных продуктов, предназначенных для исполнения индивидуального медицинского назначения биомедицинского клеточного продукта, специально произведенного для отдельного пациента непосредственно в медицинской организации, в которой применяется данный биомедицинский клеточный продукт, и внесения изменений в реестр разрешений;1;305;0.643554688
141544;Росреестр;Проект федерального закона;О внесении изменений в Федеральный закон «О государственной регистрации недвижимости» и Федеральный закон «О кадастровой деятельности;1;779;0.369140625
141545;МЧС России;Проект ведомственного акта;Об утверждении порядка освобождения сотрудника федеральной противопожарной службы Государственной противопожарной службы от исполнения служебных обязанностей в связи с заболеванием или по иным причинам;1;237;0.49609375
141543;Минтруд России;Проект ведомственного акта;Об утверждении формы заявки на перевод средств материнского (семейного) капитала из федерального бюджета в бюджет Фонда пенсионного и социального страхования Российской Федерации;1;152;0.458007813
141542;Минприроды России;Проект постановления Правительства Российской Федерации;О создании национального парка «Вулканы Камчатки»;1;342;0.284179688
141541;Минфин России;Проект постановления Правительства Российской Федерации;О внесении изменений в Правила предоставления сведений о государственной регистрации актов гражданского состояния, содержащихся в Едином государственном реестре записей актов гражданского состояния;1;444;0.548828125
141540;Минприроды России;Проект постановления Правительства Российской Федерации;О признании утратившим силу постановления Правительства Российской Федерации от 22 ноября 2017 г. № 1410;1;320;0.373046875
141539;Минцифры России;Проект постановления Правительства Российской Федерации;Проект постановления Правительства Российской Федерации «О внесении изменений в постановление Правительства Российской Федерации от 3 марта 2017 г. № 256»;1;495;0.463867188
141538;Минпромторг России;Проект постановления Правительства Российской Федерации;О внесении изменений в постановление Правительства Российской Федерации от 5 октября 2017 г. № 1212;1;381;0.366210938
141537;Минвостокразвития России;Проект постановления Правительства Российской Федерации;О внесении изменения в приложение № 1 к постановлению Правительства Российской Федерации от 24 июля 2023 г. № 1203;1;223;0.40234375
141535;Минпромторг России;Проект постановления Правительства Российской Федерации;О внесении изменений в государственную программу Российской Федерации «Развитие промышленности и повышение ее конкурентоспособности»;1;292;0.440429688
141536;Росприроднадзор;Проект ведомственного акта;Об утверждении порядка рассмотрения Федеральной службой по надзору в сфере природопользования обращений в соответствии с пунктом 1.2 статьи 134 Федерального закона «О несостоятельности (банкротстве)»;1;207;0.494140625
141534;Минкультуры России;Проект ведомственного акта;О внесении изменения в приложение № 2 к приказу Министерства культуры Российской Федерации от 03 ноября 2015 № 2721 «О включении выявленных объектов культурного наследия в единый государственный реестр объектов культурного наследия (памятников истории и культуры) народов Российской Федерации в качестве объектов культурного наследия федерального значения «Дербентская цитадель «Нарын-Кала», XV – XIX века (Республика Дагестан) и утверждении границ их территории»;1;170;0.577148438
141533;Минвостокразвития России;Проект постановления Правительства Российской Федерации;О внесении изменения в приложение № 1 к постановлению Правительства Российской Федерации от 26 июня 2023 г. № 1045;1;184;0.40234375
141532;"Госкорпорация ""Роскосмос""";Проект ведомственного акта;"Об утверждении Административного регламента Государственной корпорации по космической деятельности ""Роскосмос"" по предоставлению государственной услуги 
«Лицензирование космической деятельности»";1;165;0.517578125
141529;Минкультуры России;Проект постановления Правительства Российской Федерации;"постановление Правительства Российской Федерации ""О внесении изменений в Положение о лицензировании деятельности по сохранению объектов культурного наследия (памятников истории и культуры) народов Российской Федерации""";1;168;0.594726563
141530;Центральный банк Российской Федерации;Проект ведомственного акта;О признании не подлежащим применению приказа Федеральной службы по финансовым рынкам от 19 ноября 2009 года № 09-47/пз-н «Об утверждении Положения о порядке предоставления Федеральному агентству по управлению государственным имуществом сведений из реестров владельцев ценных бумаг акционерных обществ, акции которых находятся в собственности Российской Федерации и (или) в отношении которых используется специальное право на участие Российской Федерации в управлении этими обществами («золотая акция»)»;1;210;0.614257813
141531;МВД России;Проект постановления Правительства Российской Федерации;Об утверждении Правил передачи на хранение, приема, учета, хранения паспорта (паспортов) гражданина Российской Федерации, удостоверяющего (удостоверяющих) личность гражданина Российской Федерации за пределами территории Российской Федерации, в том числе содержащего (содержащих) электронный носитель информации, а так же его возврата владельцу после истечения срока временного ограничения в праве на выезд из Российской Федерации либо истечения срока действия такого паспорта (паспортов).;1;279;0.624023438
141527;Минобороны России;Проект указа Президента Российской Федерации;О внесении изменений в некоторые акты Президента Российской Федерации по вопросам федеральной государственной гражданской службы;1;921;0.419921875
141528;"Госкорпорация ""Роскосмос""";Проект ведомственного акта;"О внесении изменений в Административный регламент Государственной корпорации по космической деятельности ""Роскосмос"" по предоставлению государственной услуги 
по лицензированию космической деятельности, утвержденный приказом Государственной корпорации по космической деятельности ""Роскосмос"" от 22 сентября 2022 г. № 340";1;165;0.59765625
141526;Минэкономразвития России;Проект федерального закона;О внесении изменений в статьи 333.30 и 333.35 части второй Налогового кодекса Российской Федерации;1;494;0.319335938
141525;Минстрой России;Проект постановления Правительства Российской Федерации;О внесении изменений в приложение № 15 к государственной программе Российской Федерации «Обеспечение доступным и комфортным жильем и коммунальными услугами граждан Российской Федерации»;1;225;0.528320313
141523;Минстрой России;Проект ведомственного акта;О внесении изменений в Методику определения сметных цен на материалы, изделия, конструкции и оборудование, утвержденную приказом Министерства строительства и жилищно-коммунального хозяйства Российской Федерации от 26 октября 2022 г. № 904/пр;1;271;0.563476563
141522;Минстрой России;Проект ведомственного акта;О внесении изменений в Методику определения сметных цен на эксплуатацию машин и механизмов, утвержденную приказом Министерства строительства и жилищно-коммунального хозяйства Российской Федерации от 13 декабря 2021 г. № 916/пр;1;259;0.537109375
141518;ФАС России;Проект ведомственного акта;Приказ об утверждении тарифа на услуги по транспортировке газа по магистральному газопроводу (газопроводу-отводу) ООО «Ивтрансгазстрой» на территории Нижегородской области;1;196;0.438476563
141520;Минфин России;Проект постановления Правительства Российской Федерации;О внесении изменения в постановление Правительства Российской Федерации от 18 сентября 2021 г. № 1576;1;344;0.359375
141521;Минстрой России;Проект постановления Правительства Российской Федерации;О внесении изменений в постановление Правительства Российской Федерации от 1 июля 2016 г. № 615;1;562;0.353515625
141519;Минкультуры России;Проект постановления Правительства Российской Федерации;"Постановление Правительства Российской Федерации ""Об утверждении Положения о государственной историко-культурной экспертизе и признании утратившим силу акта Правительства Российской Федерации""";0;185;0.556640625
141517;ФАС России;Проект ведомственного акта;Приказ об утверждении тарифов на услуги по транспортировке газа по газораспределительным сетям ООО «Газпром газораспределение Южно- Сахалинск» на территории Сахалинской области;1;257;0.448242188
141515;Минпромторг России;Проект ведомственного акта;"проект приказа Министерства промышленности и торговли Российской Федерации ""Об определении организации, подведомственной Министерству промышленности и торговли Российской Федерации и уполномоченной на организацию проведения отраслевой экспертизы""";1;166;0.594726563
141513;Минюст России;Проект ведомственного акта;О внесении изменений в пункт 1 перечня должностных лиц Министерства юстиции Российской Федерации, его территориальных органов, уполномоченных составлять протоколы об административных правонарушениях, утвержденный приказом Минюста России от 31.12.2019 № 339;1;184;0.579101563
141516;ФСБ России;Проект ведомственного акта;О внесении изменений в приказ ФСБ России от 11 октября 2022 г. № 509 «Об утверждении Порядка оформления и выдачи в органах федеральной службы безопасности справок о праве на получение компенсационных выплат в связи с расходами по оплате пользования жилым помещением, содержания жилого помещения, взноса на капитальный ремонт общего имущества в многоквартирном доме, коммунальных и других видов услуг в соответствии с пунктом 4 статьи 24 Федерального закона «О статусе военнослужащих» и их дубликатов» и утвержденный этим приказом Порядок;1;217;0.564453125
141514;МВД России;Проект ведомственного акта;О внесении изменений в Административный регламент Министерства внутренних дел Российской Федерации по предоставлению государственной услуги по оформлению, выдаче и замене свидетельства участника Государственной программы по оказанию содействия добровольному переселению в Российскую Федерацию соотечественников, проживающих за рубежом, утвержденный приказом МВД России от 12 марта 2020 г. № 134;1;201;0.576171875
141510;Минюст России;Проект ведомственного акта;Об утверждении Порядка направления осужденных к месту отбывания принудительных работ и их перевода для дальнейшего отбывания наказания из одного исправительного центра в другой;1;419;0.453125
141512;Минюст России;Проект ведомственного акта;Об утверждении Порядка осуществления надзора за отбыванием наказания осужденными к принудительным работам, в том числе за осужденными, работающими у индивидуальных предпринимателей;1;364;0.4609375
141511;Минтранс России;Проект постановления Правительства Российской Федерации;"Об утверждении Порядка использования служебных собак для защиты объектов транспортной инфраструктуры и транспортных средств 
от актов незаконного вмешательства";1;349;0.481445313
141509;Росреестр;Проект постановления Правительства Российской Федерации;"О внесении изменений в устав публично-правовой компании «Роскадастр», утвержденный постановлением Правительства Российской Федерации от 30 июля 2022 г. № 1359, и в Положение 
о Федеральной службе государственной регистрации, кадастра и картографии, утвержденное постановлением Правительства Российской Федерации от 1 июня 2009 г. № 457";1;203;0.619140625
141508;МЧС России;Проект постановления Правительства Российской Федерации;О внесении изменения в постановление Правительства Российской Федерации от 3 марта 2017 г. № 252 «О некоторых вопросах обеспечения безопасности туризма в Российской Федерации;0;240;0.49609375
141507;Минэнерго России;Проект ведомственного акта;Об утверждении Порядка работы аттестационной комиссии Министерства энергетики Российской Федерации;1;226;0.319335938
141505;ФАС России;Проект ведомственного акта;"Об утверждении предельных максимальных уровней тарифов на услугу по пересылке внутренней письменной корреспонденции (почтовых карточек, писем, бандеролей), 
предоставляемую АО «Почта России»";1;422;0.469726563
141506;Минобрнауки России;Проект постановления Правительства Российской Федерации;О внесении изменений в Правила проведения морских научных исследований во внутренних морских водах, в территориальном море, в исключительной экономической зоне и на континентальном шельфе Российской Федерации;0;161;0.58203125
141504;Минпромторг России;Проект ведомственного акта;О внесении изменений в некоторые приказы Министерства промышленности и торговли Российской Федерации по вопросам оказания услуг по предоставлению кодов маркировки субъектам обращения лекарственных средств;1;186;0.516601563
141503;Управление делами Президента Российской Федерации;Проект ведомственного акта;"О внесении изменения в приказ Управления делами Президента Российской Федерации от 27 мая 2020 г. № 162 «О плате, взимаемой с родителей (законных представителей) за присмотр и уход за детьми в подведомственных Управлению делами Президента Российской Федерации образовательных организациях, осуществляющих образовательную деятельность по реализации 
образовательных программ дошкольного, начального общего, основного общего и среднего общего образования»";1;259;0.649414063
141502;Росздравнадзор;Проект ведомственного акта;Об утверждении положения об организации и ведении гражданской обороны в Федеральной службе по надзору в сфере здравоохранения, ее территориальных органах и подведомственных Федеральной службе по надзору в сфере здравоохранения организациях;1;283;0.571289063
141500;Центральный банк Российской Федерации;Проект ведомственного акта;О внесении изменений в приложение к Указанию Банка России от 11 мая 2021 года № 5790-У;1;318;0.319335938
141499;Минэнерго России;Проект постановления Правительства Российской Федерации;О внесении изменений в Правила оптового рынка электрической энергии и мощности;1;411;0.333984375
141498;Центральный банк Российской Федерации;Проект ведомственного акта;О внесении изменений в Положение Банка России от 20.04.2021 № 757-П;1;578;0.284179688
141501;Минпромторг России;Проект постановления Правительства Российской Федерации;Об утверждении Правил предоставления субсидий из федерального бюджета российским организациям на финансовое обеспечение части затрат, связанных со строительством крупнотоннажных судов;1;162;0.533203125
141497;Минфин России;Проект ведомственного акта;О признании утратившими силу приказов Министерства финансов Российской Федерации от 13 августа 2009 г. № 88н и от 21 марта 2016 № 29н;1;291;0.354492188
141495;Центральный банк Российской Федерации;Проект ведомственного акта;О внесении изменений в Указание Банка России от 24 декабря 2021 года № 6037-У;1;235;0.303710938
141496;Минтранс России;Проект федерального закона;О внесении изменений в отдельные законодательные акты Российской Федерации;1;463;0.271484375
141493;Центральный банк Российской Федерации;Проект ведомственного акта;О внесении изменений в отдельные нормативные акты Банка России по вопросам применения показателя долговой нагрузки заемщика;1;220;0.401367188
141494;Минстрой России;Проект ведомственного акта;"О внесении изменения
в методические указания установления размера платы за пользование жилым помещением для нанимателей жилых помещений по договорам социального найма и договорам найма жилых помещений государственного или муниципального жилищного фонда, утвержденные приказом Министерства строительства и жилищно-коммунального хозяйства Российской Федерации 
от 27 сентября 2016 г. № 668/пр";1;194;0.58984375
141491;Минфин России;Проект федерального закона;"О внесении изменений в главу 22 ""Акцизы"" части второй Налогового кодекса Российской Федерации";1;565;0.296875
141492;Центральный банк Российской Федерации;Проект ведомственного акта;О внесении изменений в Указание Банка России от 30 ноября 2015 года № 3862-У «О порядке осуществления выплаты выкупной суммы или ее передачи в соответствующий негосударственный пенсионный фонд»;1;179;0.516601563
141490;Центральный банк Российской Федерации;Проект ведомственного акта;О внесении изменения в приложение к Указанию Банка России от 15 декабря 2014 года № 3482-У «О форме реестра требований кредиторов негосударственного пенсионного фонда»;1;192;0.469726563
141489;Минфин России;Проект постановления Правительства Российской Федерации;Об утверждении Порядка и сроков консервации и расконсервации основного технологического оборудования для производства табачных изделий, табачной продукции, сырья, никотинсодержащей продукции и (или) никотинового сырья;1;219;0.58203125
141488;Минцифры России;Проект постановления Правительства Российской Федерации;О внесении изменений в постановление Правительства Российской Федерации от 26 октября 2012 г. № 1101;1;5835;0.362304688
141487;Минцифры России;Публикация проекта перечня нормативных правовых актов, содержащих обязательные требования, подлежащие оценке применения;Перечень нормативных правовых актов, содержащих обязательные требования, подлежащих оценке применения в 2024 году, в сфере обработки персональных данных;1;931;0.590820313
141486;Минтруд России;Проект ведомственного акта;Об утверждении поправочного коэффициента размера средней рыночной стоимости 1 кв. метра общей площади жилья, применяемого для расчета единовременной субсидии на приобретение жилого помещения, предоставляемой федеральным государственным гражданским служащим, проходящим федеральную государственную гражданскую службу в субъектах Российской Федерации - городах федерального значения, на IV квартал 2023 года;0;387;0.599609375
141484;ФАС России;Проект ведомственного акта;О внесении изменений в приложение к приказу ФАС России от 6 декабря 2022 г. № 933/22 Об утверждении интервалов тарифных зон суток для потребителей на 2023 год (за исключением населения и (или) приравненных к нему категорий);1;257;0.5078125
141485;Минэкономразвития России;Проект федерального закона;О внесении изменения в статью 110 Арбитражного процессуального кодекса Российской Федерации;1;372;0.317382813
141483;Минтранс России;Проект ведомственного акта;О внесении изменений в Правила движения и стоянки судов в Московском бассейне внутренних водных путей Российской Федерации, утвержденные приказом Министерства транспорта Российской Федерации от 5 апреля 2017 г. № 137;1;229;0.51953125
141482;Росавиация;Проект ведомственного акта;Административный регламент Федерального агентства воздушного транспорта по предоставлению государственной услуги «Обязательная сертификация деятельности юридических лиц, осуществляющих разработку и изготовление подлежащей обязательной сертификации авиационной техники»;1;184;0.595703125
141481;Минстрой России;Проект ведомственного акта;О внесении изменений в Методику расчета индексов изменения сметной стоимости строительства, утвержденную приказом Министерства строительства и жилищно-коммунального хозяйства Российской Федерации от 5 июня 2019 г. № 326/пр;1;425;0.532226563
141480;Минтранс России;Проект постановления Правительства Российской Федерации;Постановление Правительства Российской Федерации «О признании утратившими силу отдельных положений некоторых актов Правительства Российской Федерации»;1;283;0.46875
141479;Минтруд России;Проект федерального закона;"Проект федерального закона ""О внесении изменений в Федеральный закон ""О прокуратуре Российской Федерации""";1;290;0.323242188
141478;Минобрнауки России;Проект постановления Правительства Российской Федерации;О внесении изменений в Правила предоставления из федерального бюджета грантов в форме субсидий некоммерческим организациям на реализацию мероприятий в рамках федерального проекта «Цифровая культура» национального проекта «Культура», федерального проекта «Социальная активность», федерального проекта «Развитие системы поддержки молодежи («Молодежь России»)», федерального проекта «Социальные лифты для каждого» национального проекта «Образование» и федерального проекта «Повышение доступности туристических продуктов» национального проекта «Туризм и индустрия гостеприимства»;1;258;0.655273438
