projectId,department,document_type,title,progress,views,project_card_size_Kb
145452,Минфин России,Проект ведомственного акта,"О внесении изменений в Порядок санкционирования операций со средствами, поступающими во временное распоряжение получателей средств федерального бюджета, утвержденный приказом Министерства финансов Российской Федерации от 23 июня 2020 г. № 119н",1,331,0.56640625
145451,СФР,Проект ведомственного акта,О признании утратившим силу приказа Фонда социального страхования Российской Федерации от 9 ноября 2017 г. № 543 «Об утверждении формы паспорта инвестиционного проекта в отношении объекта капитального строительства государственной собственности Российской Федерации»,0,299,0.56640625
145448,Минтруд России,Проект ведомственного акта,"Об утверждении перечня сведений, содержащихся в банке данных о законных представителях лиц, имеющих право на получение мер социальной защиты (поддержки), социальных услуг, предоставляемых в рамках социального обслуживания и государственной социальной помощи, иных социальных гарантий и выплат, включая информацию о внесении исправлений или изменений в указанные сведения, предоставляемые из государственной информационной системы «Единая централизованная цифровая платформа в социальной сфере» в федеральную государственную информационную систему «Единая система идентификации и аутентификации в инфраструктуре, обеспечивающей информационно-технологическое взаимодействие информационных систем, используемых для предоставления государственных и муниципальных услуг в электронной форме», в том числе для последующей передачи в федеральную государственную информационную систему «Единый портал государственных и муниципальных услуг (функций)» с использованием единой системы межведомственного электронного взаимодействия",1,731,0.583984375
145449,Минтруд России,Проект ведомственного акта,"Об утверждении перечня подсистем информационных систем, входящих в состав государственной информационной системы «Единая централизованная цифровая платформа в социальной сфере»",1,760,0.4580078125
145447,Минтруд России,Проект ведомственного акта,О внесении изменений и признании утратившими силу некоторых приказов Министерства труда и социальной защиты Российской Федерации,1,740,0.3681640625
145450,Россельхознадзор,Проект ведомственного акта,"приказ Россельхознадзора ""О внесении изменений в приказ Федеральной службы по ветеринарному и фитосанитарному надзору от 22 марта 2021 г. № 282 «Об установлении Порядка приостановления реализации и применения лекарственных препаратов для ветеринарного применения""",0,334,0.59375
145446,Минприроды России,Проект ведомственного акта,Об утверждении Положения о национальном парке «Тульские засеки»,1,280,0.2548828125
145444,ФФОМС,Проект ведомственного акта,Об утверждении формы и порядка представления отчета об использовании средств иных межбюджетных трансфертов из бюджета Федерального фонда обязательного медицинского страхования бюджетам территориальных фондов обязательного медицинского страхования на финансовое обеспечение осуществления денежных выплат стимулирующего характера медицинским работникам за выявление онкологических заболеваний в ходе проведения диспансеризации и профилактических медицинских осмотров населения,1,357,0.5751953125
145443,Минпромторг России,Проект постановления Правительства Российской Федерации,О внесении изменений в постановление Правительство Российской Федерации от 6 марта 2022 г. № 295,1,606,0.361328125
145445,Минпромторг России,Проект постановления Правительства Российской Федерации,"Об утверждении размера понижающего коэффициента к нормативу утилизации отходов от использования товаров, к массе произведенной упаковки, отходы от использования которых подлежат утилизации, произведенных с использованием вторичного сырья, и порядка подтверждения производства товаров с использованием вторичного сырья",0,742,0.6474609375
145442,Минтранс России,Проект ведомственного акта,Об утверждении Обязательных постановлений в морском порту Корсаков,1,395,0.2568359375
145441,Минстрой России,Проект ведомственного акта,"Об утверждении методики определения норматива стоимости одного квадратного метра общей площади жилого помещения
по Российской Федерации и расчета показателей средней рыночной стоимости одного квадратного метра общей площади жилого помещения
по субъектам Российской Федерации",1,530,0.583984375
145439,Минфин России,Проект ведомственного акта,"Об утверждении Порядка составления, утверждения и ведения бюджетных смет Министерства финансов Российской Федерации и федеральных казенных учреждений, находящихся в ведении Министерства финансов Российской Федерации",1,320,0.5380859375
145438,Минтруд России,Проект ведомственного акта,"Об утверждении Порядка размещения в информационно-телекоммуникационной сети «Интернет» сводной информации о трудоустройстве выпускников организаций, осуществляющих образовательную деятельность",0,585,0.5009765625
145440,Росжелдор,Проект ведомственного акта,"Об утверждении Административного регламента
Федерального агентства железнодорожного транспорта по предоставлению государственной услуги «Организация в соответствии с законодательством Российской Федерации в установленной сфере деятельности работы по продлению сроков службы железнодорожного подвижного состава и технических средств, используемых на железнодорожном транспорте»",1,285,0.5849609375
145437,Минэкономразвития России,Проект ведомственного акта,"Об утверждении перечней документов, необходимых для проведения оценки последствий принятия решения о реконструкции, модернизации, об изменении назначения или о ликвидации объекта социальной инфраструктуры для детей, являющегося федеральной государственной собственностью, заключении федеральной государственной организацией, образующей социальную инфраструктуру для детей, находящейся в ведении Министерства экономического развития Российской Федерации, договора аренды, договора безвозмездного пользования закрепленных за ней объектов собственности",1,305,0.607421875
145436,Минпросвещения России,Проект ведомственного акта,"О внесении изменения в Порядок отбора органом опеки и попечительства образовательных организаций, медицинских организаций, организаций, оказывающих социальные услуги, или иных организаций, в том числе организаций для детей-сирот и детей, оставшихся без попечения родителей, для осуществления отдельных полномочий органа опеки и попечительства, утвержденный приказом Министерства просвещения Российской Федерации от 10 января 2019 г. № 4",1,334,0.5966796875
145435,Минпросвещения России,Проект ведомственного акта,"О внесении изменения в Порядок отбора органом опеки и попечительства образовательных организаций, медицинских организаций, организаций, оказывающих социальные услуги, или иных организаций, в том числе организаций для детей-сирот и детей, оставшихся без попечения родителей, для осуществления отдельных полномочий органа опеки и попечительства, утвержденный приказом Министерства просвещения Российской Федерации от 10 января 2019 г. № 4",1,316,0.5966796875
145434,Минздрав России,Проект ведомственного акта,"Об утверждении перечня медицинских изделий, предназначенных для поддержания функций органов и систем организма человека, предоставляемых пациенту при оказании паллиативной медицинской помощи для использования на дому",1,765,0.53125
145433,Минпромторг России,Проект постановления Правительства Российской Федерации,О внесении изменений в постановление Правительства Российской Федерации от 15 апреля 2014 г. № 328,1,500,0.3642578125
145431,Минсельхоз России,Проект ведомственного акта,"Об утверждении порядка подготовки биологических обоснований установления рыбохозяйственных заповедных зон, изменения их границ или прекращения существования рыбохозяйственных заповедных зон",1,253,0.4892578125
145432,МИД России,Проект ведомственного акта,"О внесении изменений в Инструкцию о порядке совершения нотариальных действий консульскими должностными лицами, утвержденную приказом МИД России и Минюста России от 29 сентября 2022 г. № 20795/209",1,309,0.46484375
145428,Минприроды России,Проект ведомственного акта,"Об утверждении символики ФГБУ ""Кандалакшский государственный природный заповедник""",1,330,0.2900390625
145429,Минкультуры России,Проект ведомственного акта,О внесении изменений в приказ Министерства культуры Российской Федерации от 4 июня 2015 г. № 1745 «Об утверждении Требований к составлению проектов границ территорий объектов культурного наследия».,1,316,0.4921875
145430,Росреестр,Проект постановления Правительства Российской Федерации,"Об утверждении перечня находящихся в распоряжении органов государственной власти и органов местного самоуправления сведений, подлежащих представлению с использованием координат, их состава и требований к их обновлению",0,497,0.583984375
145425,Минздрав России,Проект ведомственного акта,"О внесении изменений в Общие требования к определению нормативных затрат на оказание государственных (муниципальных) услуг в сфере здравоохранения, применяемых при расчете объема субсидии на финансовое обеспечение выполнения государственного (муниципального) задания на оказание государственных (муниципальных) услуг (выполнение работ) государственным (муниципальным) учреждением, утвержденные приказом Министерства здравоохранения Российской Федерации от 25 июня 2015 г. № 366н",1,375,0.5791015625
145426,МЧС России,Проект ведомственного акта,"Об утверждении Положения о пожарно-спасательных гарнизонах и Порядка привлечения сил и средств подразделений пожарной охраны, пожарно-спасательных гарнизонов для тушения пожаров и проведения аварийно-спасательных работ",1,412,0.5244140625
145427,Федеральное агентство по делам национальностей,Проект ведомственного акта,Об утверждении Положения об организации и ведении гражданской обороны в Федеральном агентстве по делам национальностей и его территориальных органах,1,299,0.4638671875
145423,Минцифры России,Проект ведомственного акта,"Об утверждении Положения о комиссии Министерства цифрового развития, связи и массовых коммуникаций Российской Федерации по отбору заявок на предоставление субсидии из федерального бюджета субсидии на создание информационно-сервисного портала «Окно в Россию»",1,307,0.580078125
145422,Минцифры России,Проект ведомственного акта,"Об утверждении Положения о комиссии Министерства цифрового развития, связи и массовых коммуникаций Российской Федерации по отбору заявок на предоставление субсидии из федерального бюджета субсидии на проведение Национальной премии в области детской и подростковой литературы",1,272,0.5771484375
145421,Минтранс России,Проект ведомственного акта,"Об установлении формы расписания, включаемого в реестры муниципальных, межмуниципальных, смежных межрегиональных, межрегиональных маршрутов регулярных перевозок",1,357,0.4296875
145420,Минэкономразвития России,Проект ведомственного акта,Об утверждении порядка прохождения тестирования для определения уровня предпринимательских компетенций и оценки результатов такого тестирования,1,456,0.41796875
145418,Росстандарт,Проект ведомственного акта,"Об утверждении Административного регламента Федерального агентства по техническому регулированию и метрологии по предоставлению государственной услуги
«Утверждение типа стандартных образцов или типа средств измерений»",1,546,0.5302734375
145419,Минобороны России,Проект Указа Президента Российской Федерации,"О внесении изменений в Положение о Министерстве обороны Российской Федерации, утвержденное Указом Президента Российской Федерации от 16 августа 2004 г. № 1082",0,696,0.44921875
145417,Росздравнадзор,Проект ведомственного акта,"Об утверждении порядка взаимодействия территориальных органов Федеральной службы по надзору в сфере здравоохранения с уполномоченным по правам человека в субъекте Российской Федерации, в том числе порядка оказания содействия уполномоченному по правам человека в субъекте Российской Федерации в предоставлении необходимой ему для рассмотрения жалобы информации территориальными органами Федеральной службы по надзору в сфере здравоохранения",1,280,0.58203125
145415,Минздрав России,Проект ведомственного акта,Об утверждении стандартов медицинской помощи взрослым при геморрагическом инсульте,1,375,0.287109375
145414,Минприроды России,Проект постановления Правительства Российской Федерации,"Об утверждении Правил предоставления субвенций из федерального бюджета, источником финансового обеспечения которых являются бюджетные ассигнования резервного фонда Правительства Российской Федерации, бюджетам субъектов Российской Федерации на дополнительное финансовое обеспечение мероприятий по ликвидации чрезвычайных ситуаций в лесах различного характера, возникших вследствие лесных пожаров, а также на иные цели и мероприятия в рамках исполнения субъектами Российской Федерации полномочий в области лесных отношений",1,356,0.6435546875
145416,Минприроды России,Проект ведомственного акта,"Об утверждении символики ФГБУ ""ГПЗ ""Рдейский""",1,293,0.21875
145413,ФСИН России,Проект ведомственного акта,"Об утверждении типовой структуры, типового штатного расписания и порядка расчета штатной численности колонии-поселения",0.142857,336,0.333984375
145412,Минфин России,Проект постановления Правительства Российской Федерации,"Об установлении случая, при котором товары могут прибывать в Российскую Федерацию и убывать из Российской Федерации в месте, не являющемся местом перемещения товаров в соответствии с Таможенным кодексом Евразийского экономического союза",1,384,0.615234375
145411,Минфин России,Проект ведомственного акта,"Об утверждении формы разрешения таможенного органа на ввоз товаров на территорию портовой особой экономической зоны, портовый участок или логистический участок свободного порта Владивосток, Арктической зоны Российской Федерации, участки территории свободного порта, расположенного в Республике Крым и городе федерального значения Севастополе, на которых применяется таможенная процедура свободной таможенной зоны, установленная для портовой особой экономической зоны, а также порядка заполнения указанной формы",1,306,0.5859375
145410,ФНС России,Проект ведомственного акта,"Приказ ФНС России ""Об утверждении формы и формата расчета финансового результата инвестиционного товарищества в электронной форме""",1,325,0.3623046875
145409,Росаккредитация,Проект ведомственного акта,Об утверждении Положения об организации и ведении гражданской обороны в Федеральной службе по аккредитации и ее территориальных органах,1,291,0.3828125
145406,Минтранс России,Проект ведомственного акта,"О внесении изменений в приказ Министерства транспорта
Российской Федерации от 13 декабря 2012 г. № 430 «Об утверждении Обязательных постановлений в морском порту Азов»",1,373,0.4296875
145405,Минсельхоз России,Проект ведомственного акта,"Об утверждении порядка, размеров и условий выплат ежемесячной надбавки к месячному должностному окладу в иностранной валюте за особые условия работы в стране пребывания федеральных государственных гражданских служащих Министерства сельского хозяйства Российской Федерации, замещающих должности представителей Министерства сельского хозяйства Российской Федерации за рубежом",1,293,0.58203125
145404,Минсельхоз России,Проект ведомственного акта,"Об утверждении порядка, размеров и условий выплат ежемесячной надбавки к месячному должностному окладу в иностранной валюте за особые условия работы в стране пребывания федеральных государственных гражданских служащих Министерства сельского хозяйства Российской Федерации, замещающих должности представителей Министерства сельского хозяйства Российской Федерации за рубежом",1,300,0.58203125
145402,Минсельхоз России,Проект ведомственного акта,"Об утверждении Порядка осуществления оценки ущерба, причиненного сельскохозяйственным товаропроизводителям
в результате чрезвычайных ситуаций природного характера",1,374,0.4404296875
145403,ФНС России,Проект ведомственного акта,"проект приказа ФНС России ""Об утверждении форм, порядков их заполнения и форматов представления сведений о выдаче свидетельств о праве на наследство и о нотарилаьном удостоверении договоров дарения в электронной форме""",1,348,0.51953125
145400,Минсельхоз России,Проект ведомственного акта,Об установлении запрета рыболовства в районах добычи (вылова) Волжско- Каспийского рыбохозяйственного бассейна в 2024 году,1,2323,0.357421875
145399,Минсельхоз России,Проект ведомственного акта,"Об утверждении Порядка осуществления оценки ущерба, причиненного сельскохозяйственным товаропроизводителям
в результате чрезвычайных ситуаций природного характера",1,340,0.4521484375
145398,МВД России,Проект постановления Правительства Российской Федерации,"О внесении изменений в Положение о проведении государственной геномной регистрации, утвержденное постановлением Правительства Российской Федерации от 24 июня 2023 г. № 1027",1,203,0.484375
145396,Росавиация,Проект ведомственного акта,Приказ об установлении приаэродромной территории аэродрома гражданской авиации Киров (Победилово),1,307,0.3046875
145395,Росводресурсы,Проект ведомственного акта,"Приказ Федерального агентства водных ресурсов «О порядке согласования (принятия) решения о списании федерального имущества (включая объекты незавершенного строительства), закрепленного на праве оперативного управления за территориальными органами Федерального агентства водных ресурсов, федеральными государственными бюджетными учреждениями, подведомственными Федеральному агентству водных ресурсов, и принятия решения о списании затрат, понесенных на незавершенное строительство объектов капитального строительства федеральной собственности, финансовое обеспечение которых осуществлялось за счет средств федерального бюджета».",1,329,0.5859375
145394,Минсельхоз России,Проект ведомственного акта,"Проект приказа Минсельхоза России «Об утверждении особенностей проведения испытаний сортов и гибридов сельскохозяйственных растений на отличимость, однородность и стабильность в целях ведения Государственного реестра сортов и гибридов сельскохозяйственных растений, допущенных к использованию, при проведении испытаний для выявления хозяйственно полезных признаков и (или) свойств сельскохозяйственных растений»",1,416,0.5966796875
145392,Минфин России,Проект ведомственного акта,О внесении изменения в пункт 1 приказа Министерства финансов Российской Федерации от 24 апреля 2023 г. № 53н «Об установлении размерностей частично обработанных природных алмазов»,1,332,0.4482421875
145391,Минфин России,Проект постановления Правительства Российской Федерации,О внесении на ратификацию Соглашения о взаимном признании банковских гарантий при осуществлении государственных (муниципальных) закупок,1,358,0.43359375
145390,Минсельхоз России,Проект постановления Правительства Российской Федерации,О внесении изменений в постановление Правительства Российской Федерации от 14 июля 2012 г. № 717,1,476,0.3583984375
145388,Минсельхоз России,Проект постановления Правительства Российской Федерации,О внесении изменений в постановление Правительства Российской Федерации от 14 июля 2012 г. № 717,1,418,0.3701171875
145389,Минсельхоз России,Проект ведомственного акта,"Об утверждении Порядка составления, утверждения и ведения бюджетной сметы Министерства сельского хозяйства Российской Федерации",0,316,0.373046875
145387,Минфин России,Проект федерального закона,О ратификации Соглашения о взаимном признании банковских гарантий при осуществлении государственных (муниципальных) закупок,1,360,0.357421875
145385,Минвостокразвития России,Проект ведомственного акта,"О внесении изменений в Положение о комиссии по соблюдению требований к служебному поведению федеральных государственных гражданских служащих Министерства Российской Федерации по развитию Дальнего Востока и Арктики и работников организаций, созданных для выполнения задач, поставленных перед Министерством Российской Федерации по развитию Дальнего Востока и Арктики, и урегулированию конфликта интересов, утвержденное приказом Минвостокразвития России от 3 октября 2022 г. № 120",1,301,0.6083984375
145384,Россотрудничество,Проект ведомственного акта,"О признании утратившим силу приказа Россотрудничества от 25 сентября 2018 г. № 0136-пр «Об утверждении Положения об осуществлении Федеральным агентством по делам Содружества Независимых Государств, соотечественников, проживающих за рубежом, и по международному гуманитарному сотрудничеству внутреннего финансового аудита»",1,311,0.578125
145382,Росавиация,Проект ведомственного акта,Приказ об Об установлении приаэродромной территории аэродрома гражданской авиации Саккырыр,1,258,0.29296875
145381,Росавиация,Проект ведомственного акта,Приказ об установлении приаэродромной территории аэродрома гражданской авиации Туруханск,1,257,0.2900390625
145380,Минпромторг России,Проект постановления Правительства Российской Федерации,Об утверждении Положения о выдаче лицензий на экспорт и (или) импорт товаров,1,592,0.3310546875
145379,Минпросвещения России,Проект ведомственного акта,"О внесении изменений в Порядок предоставления из федерального бюджета субсидий федеральным государственным бюджетным и автономным учреждениям,
в отношении которых Министерство просвещения Российской Федерации осуществляет функции и полномочия учредителя, в соответствии с абзацем вторым пункта 1 статьи 78.1 Бюджетного кодекса Российской Федерации, утвержденный приказом Министерства просвещения Российской Федерации от 30 декабря 2020 г. № 855",1,288,0.595703125
145378,Минпросвещения России,Проект постановления Правительства Российской Федерации,"О внесении изменений в приложение № 29 к государственной программе Российской Федерации ""Развитие образования""",1,330,0.400390625
145377,Минпросвещения России,Проект постановления Правительства Российской Федерации,"О внесении изменений в постановление Правительства Российской Федерации
от 29 декабря 2021 г. № 2539",1,366,0.373046875
145375,Росгвардия,Проект ведомственного акта,Об учреждении официального геральдического знака – памятной медали Федеральной службы войск национальной гвардии Российской Федерации «Военный дирижер и композитор В.И. Агапкин» и утверждении Положения об официальном геральдическом знаке – памятной медали Федеральной службы войск национальной гвардии Российской Федерации «Военный дирижер и композитор В.И. Агапкин»,1,309,0.5830078125
145376,Минтранс России,Проект постановления Правительства Российской Федерации,О внесении изменений в постановление Правительства от 2 декабря 2017 г. № 1460,1,469,0.3212890625
145373,Минздрав России,Проект ведомственного акта,"О внесении изменений в порядок включения лекарственных средств для медицинского применения в перечень лекарственных средств для медицинского применения, подлежащих предметно-количественному учету, утвержденный приказом Министерства здравоохранения Российской Федерации от 20 января 2014 г. № 30н",1,671,0.59375
145372,Минтранс России,Проект ведомственного акта,"Об установлении Правил проведения досмотра, дополнительного досмотра и повторного досмотра в целях обеспечения транспортной безопасности",1,1041,0.38671875
145374,Минтруд России,Проект ведомственного акта,Об утверждении Правил по охране труда в сфере гостиничного обслуживания и на предприятиях общественного питания,1,1160,0.337890625
145371,Минцифры России,Проект постановления Правительства Российской Федерации,"О внесении изменений в Правила направления экземпляров постановлений и копий решений по жалобам на постановления по делу об административном правонарушении и материалов, полученных с применением работающих в автоматическом режиме специальных технических средств, имеющих функции фото- и киносъемки, видеозаписи, или средств фото- и киносъемки, видеозаписи, лицу, в отношении которого возбуждено дело об административном правонарушении, в форме электронного документа, подписанного усиленной квалифицированной электронной подписью уполномоченного должностного лица, с использованием Единого портала государственных и муниципальных услуг",1,821,0.6337890625
145369,Россотрудничество,Проект ведомственного акта,"О внесении изменений в Положение о выплате надбавок, премий, материальной помощи, единовременного поощрения и иных выплат федеральным государственным гражданским служащим
и работникам, замещающим должности, не являющиеся должностями федеральной государственной гражданской службы Федерального агентства по делам Содружества Независимых Государств, соотечественников, проживающих за рубежом, и по международному гуманитарному сотрудничеству, утвержденное приказом Россотрудничества от 2 августа 2021 г. № 0115-пр",1,318,0.587890625
145368,Минобрнауки России,Проект постановления Правительства Российской Федерации,"О внесении изменений в Правила разработки, утверждения, реализации, корректировки и завершения комплексных научно-технических программ полного инновационного цикла и комплексных научно-технических проектов полного инновационного цикла в целях обеспечения реализации приоритетов научно-технологического развития Российской Федерации, утвержденные постановлением Правительства Российской Федерации от 19 февраля 2019 г. № 162",1,496,0.6416015625
145367,Минтруд России,Проект федерального закона,О внесении изменений в Трудовой кодекс Российской Федерации,1,587,0.2412109375
145366,ФМБА России,Проект ведомственного акта,"Об утверждении Положения об организации и проведении в Федеральном медико-биологическом агентстве, его территориальных органах и организациях, созданных для выполнения задач, поставленных перед Федеральным медико-биологическим агентством, проверок достоверности и полноты сведений, а также соблюдения требований к служебному поведению",1,302,0.58203125
